Recall,Precision,Model
0.5,0.45614035087719296,XGBoost
0.5,0.4642857142857143,XGBoost
0.5,0.4727272727272727,XGBoost
0.5,0.48148148148148145,XGBoost
0.4807692307692308,0.4716981132075472,XGBoost
0.4807692307692308,0.4807692307692308,XGBoost
0.4807692307692308,0.49019607843137253,XGBoost
0.4807692307692308,0.5,XGBoost
0.4807692307692308,0.5102040816326531,XGBoost
0.4807692307692308,0.5208333333333334,XGBoost
0.46153846153846156,0.5106382978723404,XGBoost
0.4423076923076923,0.5,XGBoost
0.4423076923076923,0.5111111111111111,XGBoost
0.4423076923076923,0.5227272727272727,XGBoost
0.4230769230769231,0.5116279069767442,XGBoost
0.4230769230769231,0.5238095238095238,XGBoost
0.40384615384615385,0.5121951219512195,XGBoost
0.40384615384615385,0.525,XGBoost
0.38461538461538464,0.5128205128205128,XGBoost
0.38461538461538464,0.5263157894736842,XGBoost
0.36538461538461536,0.5135135135135135,XGBoost
0.36538461538461536,0.5277777777777778,XGBoost
0.36538461538461536,0.5428571428571428,XGBoost
0.36538461538461536,0.5588235294117647,XGBoost
0.36538461538461536,0.5757575757575758,XGBoost
0.36538461538461536,0.59375,XGBoost
0.34615384615384615,0.5806451612903226,XGBoost
0.3269230769230769,0.5666666666666667,XGBoost
0.3076923076923077,0.5517241379310345,XGBoost
0.28846153846153844,0.5357142857142857,XGBoost
0.28846153846153844,0.5555555555555556,XGBoost
0.28846153846153844,0.5769230769230769,XGBoost
0.28846153846153844,0.6,XGBoost
0.2692307692307692,0.5833333333333334,XGBoost
0.2692307692307692,0.6086956521739131,XGBoost
0.2692307692307692,0.6363636363636364,XGBoost
0.25,0.6190476190476191,XGBoost
0.25,0.65,XGBoost
0.23076923076923078,0.631578947368421,XGBoost
0.21153846153846154,0.6111111111111112,XGBoost
0.19230769230769232,0.5882352941176471,XGBoost
