Precision,Recall,Model
0.4174757281553398,0.8269230769230769,Elastic Net
0.4215686274509804,0.8269230769230769,Elastic Net
0.42574257425742573,0.8269230769230769,Elastic Net
0.43,0.8269230769230769,Elastic Net
0.42424242424242425,0.8076923076923077,Elastic Net
0.42857142857142855,0.8076923076923077,Elastic Net
0.4329896907216495,0.8076923076923077,Elastic Net
0.4375,0.8076923076923077,Elastic Net
0.4421052631578947,0.8076923076923077,Elastic Net
0.43617021276595747,0.7884615384615384,Elastic Net
0.44086021505376344,0.7884615384615384,Elastic Net
0.44565217391304346,0.7884615384615384,Elastic Net
0.45054945054945056,0.7884615384615384,Elastic Net
0.45555555555555555,0.7884615384615384,Elastic Net
0.4606741573033708,0.7884615384615384,Elastic Net
0.45454545454545453,0.7692307692307693,Elastic Net
0.4482758620689655,0.75,Elastic Net
0.45348837209302323,0.75,Elastic Net
0.4588235294117647,0.75,Elastic Net
0.4523809523809524,0.7307692307692307,Elastic Net
0.4578313253012048,0.7307692307692307,Elastic Net
0.4634146341463415,0.7307692307692307,Elastic Net
0.4691358024691358,0.7307692307692307,Elastic Net
0.4625,0.7115384615384616,Elastic Net
0.45569620253164556,0.6923076923076923,Elastic Net
0.46153846153846156,0.6923076923076923,Elastic Net
0.4675324675324675,0.6923076923076923,Elastic Net
0.4605263157894737,0.6730769230769231,Elastic Net
0.4666666666666667,0.6730769230769231,Elastic Net
0.47297297297297297,0.6730769230769231,Elastic Net
0.4794520547945205,0.6730769230769231,Elastic Net
0.4861111111111111,0.6730769230769231,Elastic Net
0.4788732394366197,0.6538461538461539,Elastic Net
0.4714285714285714,0.6346153846153846,Elastic Net
0.463768115942029,0.6153846153846154,Elastic Net
0.47058823529411764,0.6153846153846154,Elastic Net
0.4626865671641791,0.5961538461538461,Elastic Net
0.45454545454545453,0.5769230769230769,Elastic Net
0.46153846153846156,0.5769230769230769,Elastic Net
0.453125,0.5576923076923077,Elastic Net
0.4444444444444444,0.5384615384615384,Elastic Net
0.45161290322580644,0.5384615384615384,Elastic Net
0.45901639344262296,0.5384615384615384,Elastic Net
0.4666666666666667,0.5384615384615384,Elastic Net
0.4576271186440678,0.5192307692307693,Elastic Net
0.46551724137931033,0.5192307692307693,Elastic Net
0.45614035087719296,0.5,Elastic Net
0.4642857142857143,0.5,Elastic Net
0.4727272727272727,0.5,Elastic Net
0.46296296296296297,0.4807692307692308,Elastic Net
0.4716981132075472,0.4807692307692308,Elastic Net
0.4807692307692308,0.4807692307692308,Elastic Net
0.49019607843137253,0.4807692307692308,Elastic Net
0.5,0.4807692307692308,Elastic Net
0.4897959183673469,0.46153846153846156,Elastic Net
0.5,0.46153846153846156,Elastic Net
0.5106382978723404,0.46153846153846156,Elastic Net
0.5,0.4423076923076923,Elastic Net
0.4888888888888889,0.4230769230769231,Elastic Net
0.4772727272727273,0.40384615384615385,Elastic Net
0.46511627906976744,0.38461538461538464,Elastic Net
0.47619047619047616,0.38461538461538464,Elastic Net
0.4878048780487805,0.38461538461538464,Elastic Net
0.5,0.38461538461538464,Elastic Net
0.48717948717948717,0.36538461538461536,Elastic Net
0.5,0.36538461538461536,Elastic Net
0.5135135135135135,0.36538461538461536,Elastic Net
0.5277777777777778,0.36538461538461536,Elastic Net
0.5142857142857142,0.34615384615384615,Elastic Net
0.5294117647058824,0.34615384615384615,Elastic Net
0.5151515151515151,0.3269230769230769,Elastic Net
0.53125,0.3269230769230769,Elastic Net
0.5161290322580645,0.3076923076923077,Elastic Net
0.5333333333333333,0.3076923076923077,Elastic Net
0.5172413793103449,0.28846153846153844,Elastic Net
0.5,0.2692307692307692,Elastic Net
0.48148148148148145,0.25,Elastic Net
0.5,0.25,Elastic Net
0.52,0.25,Elastic Net
0.5,0.23076923076923078,Elastic Net
0.4782608695652174,0.21153846153846154,Elastic Net
0.5,0.21153846153846154,Elastic Net
0.5238095238095238,0.21153846153846154,Elastic Net
0.55,0.21153846153846154,Elastic Net
0.5263157894736842,0.19230769230769232,Elastic Net
0.5,0.17307692307692307,Elastic Net
0.5294117647058824,0.17307692307692307,Elastic Net
0.5,0.15384615384615385,Elastic Net
0.5333333333333333,0.15384615384615385,Elastic Net
0.5714285714285714,0.15384615384615385,Elastic Net
0.5384615384615384,0.1346153846153846,Elastic Net
0.5,0.11538461538461539,Elastic Net
0.45454545454545453,0.09615384615384616,Elastic Net
0.5,0.09615384615384616,Elastic Net
0.5555555555555556,0.09615384615384616,Elastic Net
0.625,0.09615384615384616,Elastic Net
0.5714285714285714,0.07692307692307693,Elastic Net
0.6666666666666666,0.07692307692307693,Elastic Net
0.8,0.07692307692307693,Elastic Net
0.75,0.057692307692307696,Elastic Net
1.0,0.057692307692307696,Elastic Net
1.0,0.038461538461538464,Elastic Net
1.0,0.019230769230769232,Elastic Net
1.0,0.0,Elastic Net
0.3611111111111111,1.0,SVM
0.36363636363636365,1.0,SVM
0.36619718309859156,1.0,SVM
