Recall,Precision,Model
0.5192307692307693,0.391304347826087,Extra Trees
0.5192307692307693,0.39705882352941174,Extra Trees
0.5192307692307693,0.40298507462686567,Extra Trees
0.5192307692307693,0.4090909090909091,Extra Trees
0.5192307692307693,0.4153846153846154,Extra Trees
0.5,0.40625,Extra Trees
0.5,0.4126984126984127,Extra Trees
0.4807692307692308,0.4032258064516129,Extra Trees
0.46153846153846156,0.39344262295081966,Extra Trees
0.46153846153846156,0.4,Extra Trees
0.46153846153846156,0.4067796610169492,Extra Trees
0.46153846153846156,0.41379310344827586,Extra Trees
0.46153846153846156,0.42105263157894735,Extra Trees
0.4423076923076923,0.41818181818181815,Extra Trees
0.4230769230769231,0.4074074074074074,Extra Trees
0.40384615384615385,0.39622641509433965,Extra Trees
0.40384615384615385,0.40384615384615385,Extra Trees
0.38461538461538464,0.4,Extra Trees
0.36538461538461536,0.3877551020408163,Extra Trees
0.36538461538461536,0.3958333333333333,Extra Trees
0.36538461538461536,0.40425531914893614,Extra Trees
0.34615384615384615,0.391304347826087,Extra Trees
0.3269230769230769,0.37777777777777777,Extra Trees
0.3269230769230769,0.38636363636363635,Extra Trees
0.3076923076923077,0.38095238095238093,Extra Trees
0.3076923076923077,0.3902439024390244,Extra Trees
0.2692307692307692,0.358974358974359,Extra Trees
0.2692307692307692,0.3684210526315789,Extra Trees
0.23076923076923078,0.34285714285714286,Extra Trees
0.23076923076923078,0.35294117647058826,Extra Trees
0.23076923076923078,0.36363636363636365,Extra Trees
0.23076923076923078,0.3870967741935484,Extra Trees
0.23076923076923078,0.4,Extra Trees
0.21153846153846154,0.3793103448275862,Extra Trees
0.21153846153846154,0.4074074074074074,Extra Trees
0.21153846153846154,0.4230769230769231,Extra Trees
0.19230769230769232,0.4166666666666667,Extra Trees
0.19230769230769232,0.43478260869565216,Extra Trees
0.19230769230769232,0.45454545454545453,Extra Trees
0.17307692307692307,0.42857142857142855,Extra Trees
0.17307692307692307,0.45,Extra Trees
0.15384615384615385,0.4444444444444444,Extra Trees
0.1346153846153846,0.4375,Extra Trees
0.1346153846153846,0.4666666666666667,Extra Trees
0.1346153846153846,0.5,Extra Trees
0.1346153846153846,0.5384615384615384,Extra Trees
0.1346153846153846,0.5833333333333334,Extra Trees
0.1346153846153846,0.7,Extra Trees
0.1346153846153846,0.7777777777777778,Extra Trees
0.09615384615384616,0.7142857142857143,Extra Trees
0.07692307692307693,0.6666666666666666,Extra Trees
0.057692307692307696,0.6,Extra Trees
0.038461538461538464,0.5,Extra Trees
0.019230769230769232,0.5,Extra Trees
0.0,1.0,Extra Trees
1.0,0.3611111111111111,XGBoost
